MATEST,MATESTCD,SPECIES,STRAIN,SEX,MASPEC,MASTRESC,MAFREQ,N
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"GLAND, THYROID",INBORN DEFICIENCY,0.000311721,3208
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"GLAND, THYROID/GLAND, PARATHYROID",UNREMARKABLE,0.989361702,1410
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"GLAND, THYROID/GLAND, PARATHYROID",NO VISIBLE LESIONS,0.010638298,1410
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"GLAND, ZYMBAL",UNREMARKABLE,0.996296296,810
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"GLAND, ZYMBAL",MASS,0.001234568,810
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"GLAND, ZYMBAL",NOT PRESENT,0.001234568,810
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"GLAND, ZYMBAL",NOT IDENTIFIED,0.001234568,810
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,GROSS LESION,UNREMARKABLE,1,45
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,GUT-ASSOCIATED LYMPHOID TISSUE,UNREMARKABLE,0.99291722,2259
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,GUT-ASSOCIATED LYMPHOID TISSUE,NO VISIBLE LESIONS,0.006640106,2259
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,GUT-ASSOCIATED LYMPHOID TISSUE,ENLARGED,0.000442674,2259
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,HEAD,UNREMARKABLE,1,131
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,HEART,UNREMARKABLE,0.996576075,4673
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,HEART,NO VISIBLE LESIONS,0.003209929,4673
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,HEART,ENLARGEMENT,0.000213995,4673
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,HINDLIMB,UNREMARKABLE,0.894736842,57
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,HINDLIMB,,0.087719298,57
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,HINDLIMB,SWELLING,0.01754386,57
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,INNER EAR,UNREMARKABLE,1,82
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,INTESTINE,UNREMARKABLE,1,5
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,JOINT,UNREMARKABLE,0.985074627,67
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,JOINT,LARGE,0.014925373,67
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"JOINT, CARPUS",UNREMARKABLE,1,30
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"JOINT, ELBOW",UNREMARKABLE,1,30
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"JOINT, FEMOROTIBIAL",UNREMARKABLE,0.999584027,2404
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"JOINT, FEMOROTIBIAL",,0.000415973,2404
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"JOINT, TARSUS",UNREMARKABLE,1,30
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,UNREMARKABLE,0.974616041,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,NO VISIBLE LESIONS,0.003199659,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,LARGE,0.002986348,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,CYST,0.002559727,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,DISCOLORED,0.001493174,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,DILATATION,0.001279863,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,PALE DISCOLORATION,0.001279863,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,DILATION,0.001279863,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,RAISED AREA,0.000639932,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,CALCULUS,0.000639932,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,MASS,0.000639932,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,ROUGH SURFACE,0.000639932,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,DISCOLORATION,0.000639932,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,IRREGULAR SURFACE,0.000639932,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,CYST(S),0.000639932,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,DILATED,0.000426621,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,NODULE(S),0.000426621,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,FOCUS,0.000426621,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,CALCULUS/CALCULI,0.000426621,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"DISCOLORATION, TAN",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"DISCOLORATION, GREEN",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"DISCOLORATION,YELLOW AREAS",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,ENLARGED,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,ADHESION,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,PELVIC DILATATION,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"INCREASED SIZE,ENLARGED",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,DEFORMITY,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"INCREASED SIZE,ENLARGED, RIGHT",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,PALE,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,SMALL,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,PALE AREA,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"DISCOLORATION,WHITE AREA, RIGHT",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"CYST, SINGLE",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"DILATION, PELVIC",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"FOCUS/FOCI, TAN",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"CYST, CLEAR",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,ABUNREMARKABLE COLOUR,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,TAN DISCOLORATION,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,ABUNREMARKABLE SHAPE,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,SWOLLEN IN APPEARANCE,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,DEPRESSED AREA,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,"DISCOLORATION, PALE",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,KIDNEY,MASS RED,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LARGE COLON,UNREMARKABLE,1,70
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LARGE INTESTINE,UNREMARKABLE,1,41
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, ANUS",UNREMARKABLE,1,23
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, CECUM",UNREMARKABLE,0.995209059,4592
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, CECUM",NO VISIBLE LESIONS,0.003266551,4592
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, CECUM",ABUNREMARKABLE CONTENTS,0.00043554,4592
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, CECUM",MASS,0.00021777,4592
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, CECUM",DILATATION GASEOUS,0.00021777,4592
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, CECUM",DISCOLORED,0.00021777,4592
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, CECUM","DISCOLORATION,DARK RED",0.00021777,4592
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, CECUM","INCREASED SIZE,ENLARGED",0.00021777,4592
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, COLON",UNREMARKABLE,0.996453901,4512
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, COLON",NO VISIBLE LESIONS,0.003324468,4512
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, COLON",ABUNREMARKABLE CONTENTS,0.000221631,4512
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, RECTUM",UNREMARKABLE,0.996488764,4272
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LARGE INTESTINE, RECTUM",NO VISIBLE LESIONS,0.003511236,4272
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LARYNX,UNREMARKABLE,0.99386252,2444
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LARYNX,NO VISIBLE LESIONS,0.00613748,2444
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,UNREMARKABLE,0.971471152,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,DISCOLORED,0.007025761,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,NO VISIBLE LESIONS,0.003193528,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,FOCUS,0.002554822,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,CYST,0.001916117,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,"FOCUS/FOCI, TAN",0.001277411,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,"FOCUS, PALE",0.001277411,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,"FOCUS/FOCI, RED",0.000851607,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,DISCOLORATION,0.000851607,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,MASS,0.000638706,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,"DISCOLORATION, TAN",0.000638706,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,MOTTLED,0.000638706,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,RAISED AREA,0.000638706,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,ROUGH SURFACE,0.000638706,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,PALE AREA,0.000425804,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,IRREGULAR SURFACE,0.000425804,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,SMALL,0.000425804,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,NODULE(S),0.000425804,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,ABUNREMARKABLE SHAPE,0.000425804,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,ACCENTUATED LOBULAR PATTERN,0.000425804,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,ENLARGED,0.000425804,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,CYST(S),0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,DEFORMITY,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,WHITE DISCOLORATION,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,ADHESION,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,MASS YELLOW,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,PALE,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,"PALE AREA, MANY",0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,"INCREASED SIZE,THICKENED",0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,DEFORMATION,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,PROMINENT LOBULAR ARCHITECTURE,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,ABUNREMARKABLE APPEARANCE,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,DISCOLOURATION,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,"FOCUS, REDDISH",0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,ABUNREMARKABLE COLOUR,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,PROTRUDING,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LIVER,HEPATODIAPHRAGMATIC NODULE,0.000212902,4697
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,UNREMARKABLE,0.976995172,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,DISCOLORED,0.005112184,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,PALE AREA,0.004544164,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,FOCUS,0.003408123,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,PALE FOCUS,0.001988072,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,ADHESION,0.000852031,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,DARK AREA,0.000852031,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,"DISCOLORATION, ALL, WHITE, PUNCTATE",0.000852031,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,"DISCOLORATION, RIGHT, ALL, TAN, PATCHY",0.000852031,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,DARK FOCUS,0.00056802,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,DISCOLORATION,0.00056802,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,PIGMENTATION,0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,"DISCOLORATION, ALL, RED, BILATERAL, CONFLUENT",0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,ENLARGED,0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,"DISCOLORATION,ALL,DARK",0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,DARK,0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,RAISED AREA,0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,MASS,0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,MOTTLED,0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,"DISCOLORATION, ALL, WHITE, PUNCTATE, 0 - 2 MM",0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,"DISCOLORATION,LEFT,LEFT CRANIAL, DARK RED, DORSAL, ROUND, PUNCTATE, SINGLE, 0 - 2 MM",0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,"ALL, DISCOLORATION, TAN, PATCHY",0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG,NON-COLLAPSING,0.00028401,3521
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG/BRONCHUS,UNREMARKABLE,0.975630983,1149
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG/BRONCHUS,NO VISIBLE LESIONS,0.01305483,1149
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG/BRONCHUS,DARK RED,0.00435161,1149
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG/BRONCHUS,MASS,0.002610966,1149
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG/BRONCHUS,"FOCUS/FOCI, TAN",0.001740644,1149
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG/BRONCHUS,DARK AREA,0.000870322,1149
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG/BRONCHUS,FOCUS,0.000870322,1149
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LUNG/BRONCHUS,DISCOLORATION,0.000870322,1149
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LYMPH NODE,UNREMARKABLE,0.56,25
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LYMPH NODE,ENLARGED,0.2,25
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LYMPH NODE,LARGE,0.16,25
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LYMPH NODE,MASS,0.04,25
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,LYMPH NODE,DISCOLORED,0.04,25
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, AXILLARY",UNREMARKABLE,0.967611336,741
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, AXILLARY",NO VISIBLE LESIONS,0.020242915,741
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, AXILLARY",ENLARGEMENT,0.004048583,741
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, AXILLARY",LARGE,0.002699055,741
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, AXILLARY",ENLARGED,0.002699055,741
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, AXILLARY",NOT IDENTIFIED,0.001349528,741
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, AXILLARY",GREEN DISCOLORATION,0.001349528,741
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, BRACHIAL",UNREMARKABLE,1,12
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, BRONCHIAL",ENLARGEMENT,1,6
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, CERVICAL",UNREMARKABLE,0.995798319,238
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, CERVICAL",DISCOLORATION,0.004201681,238
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, ILIAC",UNREMARKABLE,0.948051948,154
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, ILIAC",ENLARGEMENT,0.038961039,154
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, ILIAC",ENLARGED,0.006493506,154
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, ILIAC",RED DISCOLORATION,0.006493506,154
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, INGUINAL",UNREMARKABLE,0.93495935,246
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, INGUINAL",NO VISIBLE LESIONS,0.06097561,246
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, INGUINAL",ENLARGED,0.004065041,246
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, LUMBAR",ENLARGEMENT,1,1
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MAMMARY GLAND",UNREMARKABLE,1,10
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",UNREMARKABLE,0.981266303,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",ENLARGEMENT,0.004031302,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",NO VISIBLE LESIONS,0.003557031,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",LARGE,0.002134219,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",DARK DISCOLORATION,0.001659948,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",RED,0.001659948,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",DARK FOCUS,0.001185677,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",MOTTLED,0.000711406,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR","DISCOLORATION, RED",0.000474271,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",DISCOLORED,0.000474271,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",NOT PRESENT,0.000474271,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR","FOCUS, DARK",0.000474271,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",DISCOLORATION,0.000474271,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",ENLARGED,0.000474271,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",DARK AREA,0.000474271,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",DARK AREA(S),0.000237135,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MANDIBULAR",FOCUS,0.000237135,4217
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MEDIASTINAL",UNREMARKABLE,0.5,46
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MEDIASTINAL",ENLARGEMENT,0.282608696,46
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MEDIASTINAL",DARK DISCOLORATION,0.130434783,46
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MEDIASTINAL",DARK FOCUS,0.02173913,46
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,F,"LYMPH NODE, MEDIASTINAL",MOTTLED,0.02173913,46
