MITEST,MITESTCD,SPECIES,STRAIN,SEX,MISPEC,MISTRESC,MIRESCAT,MIFREQ,N
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ADIPOSE TISSUE,"LIPOMA, BENIGN",NON-NEOPLASTIC,0.15,20
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ADIPOSE TISSUE,"HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.05,20
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ADIPOSE TISSUE,ATROPHY,NON-NEOPLASTIC,0.05,20
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ADIPOSE TISSUE,"CARCINOMA, MALIGNANT",MALIGNANT,0.05,20
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"ADIPOSE TISSUE, BROWN",UNREMARKABLE,,0.981481481,54
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"ADIPOSE TISSUE, BROWN",INFILTRATE,NON-NEOPLASTIC,0.018518519,54
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"ADIPOSE TISSUE, WHITE",UNREMARKABLE,,1,47
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"ARTERY, AORTA",UNREMARKABLE,,0.99749059,3188
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"ARTERY, AORTA",MINERALIZATION,NON-NEOPLASTIC,0.000941029,3188
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"ARTERY, AORTA",NECROSIS,NON-NEOPLASTIC,0.000313676,3188
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"ARTERY, AORTA",ACCUMULATION,NON-NEOPLASTIC,0.000313676,3188
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"ARTERY, AORTA",INFILTRATE,NON-NEOPLASTIC,0.000313676,3188
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"ARTERY, AORTA","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000313676,3188
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"ARTERY, AORTA","LYMPHOMA, MALIGNANT",MALIGNANT,0.000313676,3188
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, ABDOMINAL",NECROSIS,NON-NEOPLASTIC,0.5,2
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, ABDOMINAL","STROMAL TUMOR, GONADAL, MALIGNANT",MALIGNANT,0.5,2
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, NASAL",UNREMARKABLE,,0.947452229,628
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, NASAL",HYPERPLASIA/METAPLASIA,NON-NEOPLASTIC,0.02388535,628
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, NASAL",EROSION/ULCER,NON-NEOPLASTIC,0.01433121,628
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, NASAL",HEMORRHAGE,NON-NEOPLASTIC,0.006369427,628
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, NASAL",HYPERPLASIA,NON-NEOPLASTIC,0.00477707,628
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, NASAL",ATROPHY,NON-NEOPLASTIC,0.001592357,628
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, NASAL",METAPLASIA,NON-NEOPLASTIC,0.001592357,628
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, ORAL",EROSION/ULCER,NON-NEOPLASTIC,0.714285714,7
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, ORAL","PAPILLOMA, SQUAMOUS CELL, BENIGN",NON-NEOPLASTIC,0.142857143,7
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BODY CAVITY, ORAL","SARCOMA, UNDIFFERENTIATED, MALIGNANT",MALIGNANT,0.142857143,7
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BONE,UNREMARKABLE,,1,20
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BONE MARROW,UNREMARKABLE,,1,234
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, FEMUR",UNREMARKABLE,,0.996853933,2225
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, FEMUR","LYMPHOMA, MALIGNANT",MALIGNANT,0.000898876,2225
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, FEMUR","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000898876,2225
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, FEMUR","CELLULARITY, DECREASED",NON-NEOPLASTIC,0.000449438,2225
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, FEMUR","SARCOMA, HISTIOCYTIC, MALIGNANT",MALIGNANT,0.000449438,2225
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, FEMUR","CELLULARITY, INCREASED",NON-NEOPLASTIC,0.000449438,2225
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, STERNUM",UNREMARKABLE,,0.996114996,2574
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, STERNUM","CELLULARITY, DECREASED",NON-NEOPLASTIC,0.001165501,2574
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, STERNUM","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000777001,2574
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, STERNUM","LYMPHOMA, MALIGNANT",MALIGNANT,0.000777001,2574
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, STERNUM",ATROPHY,NON-NEOPLASTIC,0.000777001,2574
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, STERNUM","SARCOMA, HISTIOCYTIC, MALIGNANT",MALIGNANT,0.0003885,2574
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE MARROW, TIBIA","SARCOMA, HISTIOCYTIC, MALIGNANT",MALIGNANT,1,1
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, FEMUR",UNREMARKABLE,,0.998334027,2401
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, FEMUR","LYMPHOMA, MALIGNANT",MALIGNANT,0.000416493,2401
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, FEMUR",INFILTRATE,NON-NEOPLASTIC,0.000416493,2401
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, FEMUR",ATROPHY,NON-NEOPLASTIC,0.000416493,2401
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, FEMUR","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000416493,2401
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, FEMUR/JOINT, FEMOROTIBIAL",UNREMARKABLE,,1,325
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, STERNUM",UNREMARKABLE,,0.996863975,2551
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, STERNUM",DEGENERATION,NON-NEOPLASTIC,0.001568013,2551
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, STERNUM","LYMPHOMA, MALIGNANT",MALIGNANT,0.000392003,2551
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, STERNUM",FIBROSIS,NON-NEOPLASTIC,0.000392003,2551
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, STERNUM",DEGENERATION/NECROSIS,NON-NEOPLASTIC,0.000392003,2551
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, STERNUM","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000392003,2551
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BONE, VERTEBRA",UNREMARKABLE,,1,20
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,UNREMARKABLE,,0.986816084,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,VACUOLATION,NON-NEOPLASTIC,0.002966381,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,HEMORRHAGE,NON-NEOPLASTIC,0.001647989,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,GLIOSIS,NON-NEOPLASTIC,0.000988794,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,DEGENERATION,NON-NEOPLASTIC,0.000988794,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,"GLIOMA, MALIGNANT",MALIGNANT,0.000988794,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,"OLIGODENDROGLIOMA, MALIGNANT",MALIGNANT,0.000988794,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,NECROSIS,NON-NEOPLASTIC,0.000659196,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,INFILTRATE,NON-NEOPLASTIC,0.000659196,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,"HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000659196,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,INFLAMMATION,NON-NEOPLASTIC,0.000659196,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,"LYMPHOMA, MALIGNANT",MALIGNANT,0.000659196,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,MINERALIZATION,NON-NEOPLASTIC,0.000329598,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,THROMBUS,NON-NEOPLASTIC,0.000329598,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,ANGIECTASIS,NON-NEOPLASTIC,0.000329598,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRAIN,"GRANULAR CELL TUMOR, BENIGN",BENIGN,0.000329598,3034
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BRAIN, BRAIN STEM",UNREMARKABLE,,1,167
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BRAIN, CEREBELLUM",UNREMARKABLE,,1,268
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BRAIN, CEREBRUM",UNREMARKABLE,,1,268
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BRAIN, MEDULLA OBLONGATA",UNREMARKABLE,,1,100
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BRAIN, OLFACTORY BULB",UNREMARKABLE,,1,90
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"BRAIN, PONS",UNREMARKABLE,,1,101
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,BRONCHUS,UNREMARKABLE,,1,127
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,CARINA,UNREMARKABLE,,0.84,50
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,CARINA,INFILTRATE,NON-NEOPLASTIC,0.16,50
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,CERVIX,UNREMARKABLE,,0.995791689,1901
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,CERVIX,"HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.001052078,1901
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,CERVIX,HYPERPLASIA,NON-NEOPLASTIC,0.000526039,1901
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,CERVIX,"STROMAL SARCOMA, MALIGNANT",MALIGNANT,0.000526039,1901
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,CERVIX,"CARCINOMA, MALIGNANT",MALIGNANT,0.000526039,1901
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,CERVIX,HYPERKERATOSIS,NON-NEOPLASTIC,0.000526039,1901
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,CERVIX,ANOMALY,NON-NEOPLASTIC,0.000526039,1901
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,CERVIX,"POLYP, BENIGN",BENIGN,0.000526039,1901
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EAR,CRUST,NON-NEOPLASTIC,0.333333333,3
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EAR,HYPERPLASIA,NON-NEOPLASTIC,0.333333333,3
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EAR,"GANGLIONEUROMA, BENIGN",BENIGN,0.333333333,3
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EAR CANAL,UNREMARKABLE,,0.9,30
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EAR CANAL,HEMORRHAGE,NON-NEOPLASTIC,0.1,30
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EPIDIDYMIS,UNREMARKABLE,,1,3
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ESOPHAGUS,UNREMARKABLE,,0.990642545,3206
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ESOPHAGUS,HYPERKERATOSIS,NON-NEOPLASTIC,0.005302558,3206
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ESOPHAGUS,REGENERATION,NON-NEOPLASTIC,0.001559576,3206
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ESOPHAGUS,DEGENERATION,NON-NEOPLASTIC,0.001559576,3206
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ESOPHAGUS,INFILTRATE,NON-NEOPLASTIC,0.000311915,3206
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ESOPHAGUS,"CARCINOMA, SQUAMOUS CELL, MALIGNANT",MALIGNANT,0.000311915,3206
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,ESOPHAGUS,DEGENERATION/ATROPHY,NON-NEOPLASTIC,0.000311915,3206
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EUSTACHIAN TUBE,UNREMARKABLE,,0.973684211,38
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EUSTACHIAN TUBE,FOREIGN MATERIAL,NON-NEOPLASTIC,0.026315789,38
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,UNREMARKABLE,,0.988307692,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,ATROPHY,NON-NEOPLASTIC,0.003076923,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,RETINAL FOLD,NON-NEOPLASTIC,0.002461538,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,"LYMPHOMA, MALIGNANT",MALIGNANT,0.000923077,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,EROSION,NON-NEOPLASTIC,0.000615385,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,"HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000615385,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,INFLAMMATION,NON-NEOPLASTIC,0.000615385,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,PIGMENT,NON-NEOPLASTIC,0.000615385,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,HEMORRHAGE,NON-NEOPLASTIC,0.000615385,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,NECROSIS,NON-NEOPLASTIC,0.000307692,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,GRANULATION TISSUE,NON-NEOPLASTIC,0.000307692,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,RETINAL ROSETTE,NON-NEOPLASTIC,0.000307692,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,CYST,NON-NEOPLASTIC,0.000307692,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,MALFORMATION,NON-NEOPLASTIC,0.000307692,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,VACUOLATION,NON-NEOPLASTIC,0.000307692,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYE,ANOMALY,NON-NEOPLASTIC,0.000307692,3250
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,EYELID,UNREMARKABLE,,1,30
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,FOOT,UNREMARKABLE,,1,80
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,FORESTOMACH,UNREMARKABLE,,1,20
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GANGLION, CERVICOTHORACIC",UNREMARKABLE,,1,15
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GANGLION, DORSAL ROOT",UNREMARKABLE,,1,40
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GANGLION, TRIGEMINAL/NERVE, TRIGEMINAL",UNREMARKABLE,,1,15
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",UNREMARKABLE,,0.952886358,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",HYPERPLASIA,NON-NEOPLASTIC,0.011907844,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",HYPERTROPHY,NON-NEOPLASTIC,0.009319182,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",CONGESTION,NON-NEOPLASTIC,0.00336526,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",VACUOLATION,NON-NEOPLASTIC,0.002847528,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL","PHEOCHROMOCYTOMA, BENIGN",BENIGN,0.002588662,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL","ADENOMA, ADRENOCORTICAL, BENIGN",BENIGN,0.002070929,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",DILATATION,NON-NEOPLASTIC,0.002070929,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",CYSTIC DEGENERATION,NON-NEOPLASTIC,0.001812063,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL","ADENOMA, BENIGN",BENIGN,0.001553197,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",INFILTRATE,NON-NEOPLASTIC,0.001294331,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",ANGIECTASIS,NON-NEOPLASTIC,0.001294331,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL","PHEOCHROMOCYTOMA, MALIGNANT",MALIGNANT,0.000776598,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000776598,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",DEGENERATION/NECROSIS,NON-NEOPLASTIC,0.000776598,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",HEMORRHAGE,NON-NEOPLASTIC,0.000517732,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",MINERALIZATION,NON-NEOPLASTIC,0.000517732,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",THROMBUS,NON-NEOPLASTIC,0.000517732,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL","LYMPHOMA, MALIGNANT",MALIGNANT,0.000517732,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",ACCESSORY TISSUE,NON-NEOPLASTIC,0.000517732,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL","GANGLIONEUROMA, BENIGN",BENIGN,0.000258866,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",NECROSIS,NON-NEOPLASTIC,0.000258866,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",HYPOPLASIA,NON-NEOPLASTIC,0.000258866,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",CYST,NON-NEOPLASTIC,0.000258866,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL","CARCINOMA, MALIGNANT",MALIGNANT,0.000258866,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",DEGENERATION,NON-NEOPLASTIC,0.000258866,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",INFLAMMATION,NON-NEOPLASTIC,0.000258866,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, ADRENAL",HYPERTROPHY/HYPERPLASIA,NON-NEOPLASTIC,0.000258866,3863
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, CLITORAL",UNREMARKABLE,,0.885245902,61
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, CLITORAL","LYMPHOMA, MALIGNANT",MALIGNANT,0.032786885,61
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, CLITORAL",ABSCESS,NON-NEOPLASTIC,0.016393443,61
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, CLITORAL",HYPERPLASIA,NON-NEOPLASTIC,0.016393443,61
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, CLITORAL","ADENOCARCINOMA, MALIGNANT",MALIGNANT,0.016393443,61
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, CLITORAL",CYST,NON-NEOPLASTIC,0.016393443,61
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, CLITORAL",ATROPHY,NON-NEOPLASTIC,0.016393443,61
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN",UNREMARKABLE,,0.970599921,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN",PIGMENT,NON-NEOPLASTIC,0.010727056,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN",INFILTRATE,NON-NEOPLASTIC,0.010329758,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN",ATROPHY,NON-NEOPLASTIC,0.001986492,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN",NEEDLE TRACT LESION,NON-NEOPLASTIC,0.001986492,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN","LYMPHOMA, MALIGNANT",MALIGNANT,0.000794597,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN",DEGENERATION,NON-NEOPLASTIC,0.000794597,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000794597,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN",GRANULOMA,NON-NEOPLASTIC,0.000397298,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN",NECROSIS,NON-NEOPLASTIC,0.000397298,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN","PIGMENT, INCREASED",NON-NEOPLASTIC,0.000397298,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN","PORPHYRIN, INCREASED",NON-NEOPLASTIC,0.000397298,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, HARDERIAN",ABSCESS,NON-NEOPLASTIC,0.000397298,2517
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, LACRIMAL",UNREMARKABLE,,0.970747562,923
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, LACRIMAL",METAPLASIA,NON-NEOPLASTIC,0.013001083,923
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,F,"GLAND, LACRIMAL",ATROPHY,NON-NEOPLASTIC,0.007583965,923
