SPECIES,STRAIN,SEX,CLCAT,CLTEST,CLTESTCD,CLSTRESC,CLFREQ,N
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,SKIN COLD TO TOUCH,0.000953895,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,NODULE,0.000794913,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,LIMB FUNCTION IMPAIRED,0.000794913,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,LOSS OF SKIN ELASTICITY,0.00063593,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,BREATHING AUDIBLE,0.000476948,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,CARRIAGE LOW,0.000476948,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,DISCHARGE,0.000476948,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,EYELID PARTIALLY/COMPLETELY CLOSED,0.000476948,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,ATAXIA,0.000317965,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,TREMORS,0.000317965,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,BREATHING SLOW,0.000158983,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,TEETH CHATTERING,0.000158983,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,BREATHING DIFFICULT,0.000158983,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,SALIVATION,0.000158983,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,BREATHING RAPID,0.000158983,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,LIMBS SPLAYED,0.000158983,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED CLINICAL OBSERVATION,DTCL,THIN,0.000158983,6290
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,UNREMARKABLE,0.942690627,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,NODULE,0.014084507,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,MICROOPHTHALMIA,0.012141816,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,FUR DISCOLORATION,0.012141816,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,RUFFLED FUR,0.006313745,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,THIN,0.005828072,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,HYPERACTIVE,0.004371054,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,HUNCHED,0.000971345,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,DECREASED MOTOR ACTIVITY,0.000485673,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,"RAPID, SHALLOW BREATHING",0.000485673,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DETAILED HANDS-ON OBSERVATIONS,DHO,SCAB,0.000485673,2059
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DOSE OBSERVATIONS,DOSOBS,UNREMARKABLE,1,910
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DOSE SITE AND DERMAL OBSERVATIONS,DERMOBS,UNREMARKABLE,0.964285714,336
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,DOSE SITE AND DERMAL OBSERVATIONS,DERMOBS,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.035714286,336
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,UNREMARKABLE,1,234
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,MORTALITY CHECK,MORT,UNREMARKABLE,0.997753706,20033
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,MORTALITY CHECK,MORT,RUFFLED FUR,0.000748765,20033
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,MORTALITY CHECK,MORT,HUNCHED,0.000599012,20033
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,MORTALITY CHECK,MORT,THIN,0.000399341,20033
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,MORTALITY CHECK,MORT,"RAPID, SHALLOW BREATHING",0.000299506,20033
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,MORTALITY CHECK,MORT,DECREASED MOTOR ACTIVITY,9.98E-05,20033
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,MORTALITY CHECK,MORT,TREMORS,4.99E-05,20033
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,MORTALITY CHECK,MORT,LABORED BREATHING,4.99E-05,20033
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,RODENT CLINICAL SIGNS,RDCS,UNREMARKABLE,0.981796117,1648
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,RODENT CLINICAL SIGNS,RDCS,SKIN AND FUR SIGNS:ALOPECIA,0.01092233,1648
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,RODENT CLINICAL SIGNS,RDCS,BEHAVIOR AND GAIT SIGNS:DECREASED ACTIVITY,0.003640777,1648
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,RODENT CLINICAL SIGNS,RDCS,EYE:PARTIALLY CLOSED,0.003033981,1648
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,RODENT CLINICAL SIGNS,RDCS,GENERAL APPEARANCE:COOL TO TOUCH,0.000606796,1648
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,RUFFLED FUR,0.182795699,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,APPROVED MORIBUND,0.161290323,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,HUNCHED,0.150537634,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,THIN,0.11827957,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,OBSERVED DEAD,0.096774194,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,MALOCCLUSION,0.053763441,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,"RAPID, SHALLOW BREATHING",0.043010753,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,LABORED BREATHING,0.043010753,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,HEAD TILT,0.021505376,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,DISCHARGE,0.021505376,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,DECREASED MOTOR ACTIVITY,0.021505376,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,TREMORS,0.021505376,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,UNREMARKABLE,0.010752688,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,WOUND,0.010752688,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,NODULE,0.010752688,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,TEETH CLIP,0.010752688,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,ESCAPED ANIMAL,0.010752688,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,UNSCHEDULED OBSERVATIONS,UCS,MICROOPHTHALMIA,0.010752688,93
MOUSE,CB6F1-TGN (RASH2),M,CLINICAL SIGNS,VIABILITY OBSERVATIONS,VIABOBS,UNREMARKABLE,1,860
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,BEHAVIOR,BHVR,DECREASED ACTIVITY,1,1
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,BLEEDING,BLEED,ABSENT,0.995535714,224
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,BLEEDING,BLEED,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.004464286,224
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,BREATHING,BRTH,RAPID,0.75,4
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,BREATHING,BRTH,RALES,0.25,4
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,UNREMARKABLE,0.809433962,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,SKIN DISCOLORATION,0.042767296,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,HAIR LOSS,0.035849057,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,CRUST PRESENT,0.03081761,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,REDUCED FECAL OUTPUT,0.028301887,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,LESION(S),0.022641509,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,APPETITE DECREASED,0.011949686,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,MATERIAL DRY,0.007861635,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,SWELLING,0.005345912,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,FUR WET,0.002830189,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,NONE URINE,0.001886792,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,MATERIAL MUCOID,0.000314465,3180
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,UNREMARKABLE,0.362549801,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,SKIN AND PELAGE:DISCOLORED HAIRCOAT,0.239043825,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,"EXCRETION:FECES, UNREMARKABLE",0.087649402,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,BEHAVIOR:AGRESSION TOWARDS PARTNER,0.067729084,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,SKIN AND PELAGE:SCAB,0.051792829,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,APPEARANCE:TUFTS OF HAIR FOUND IN CAGE/PAN,0.039840637,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,BEHAVIOR:ANIMAL BIT/LUNGED AT TECH,0.03187251,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,BEHAVIOR:ANIMAL STRUGGLED EXCESSIVELY,0.03187251,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,SKIN AND PELAGE:THINNING HAIR COAT,0.023904382,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,EYES:DILATED PUPIL,0.011952191,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,APPEARANCE:SWOLLEN,0.011952191,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,BEHAVIOR:INCREASED REACTIVITY TO STIMULUS,0.011952191,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,"EXCRETION:FECES, LIQUID",0.007968127,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,"EXCRETION:FECES, NONFORMED",0.007968127,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,BEHAVIOR:ANIMAL LEAPT FROM CAGE,0.007968127,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,QUALITATIVE FOOD CONSUMPTION:LOW,0.003984064,251
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,UNREMARKABLE,1,192
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,UNREMARKABLE,0.932960894,179
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,BRUISING,0.067039106,179
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGN,CS,UNREMARKABLE,0.968152866,1413
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGN,CS,ALOPECIA,0.027600849,1413
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGN,CS,"SCHEDULED END, NOT KILLED",0.002123142,1413
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGN,CS,FECES AMOUNT ABUNREMARKABLE,0.001415428,1413
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGN,CS,"EYE(S), RED CONJUNCTIVA (RIGHT EYE)",0.000707714,1413
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,UNREMARKABLE,0.806669889,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,"FUR, STAINING, YELLOW",0.115998067,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,"SKIN, RED",0.021266312,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,"FECES, OUTPUT DECREASED",0.016916385,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,"FUR, STAINING, BROWN",0.013049783,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,"FUR, UNGROOMED",0.006766554,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,"SKIN, SCAB",0.005316578,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,"FUR, THIN COVER",0.004833253,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,"FECES, LIQUID",0.002899952,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,REDUCED APPETITE,0.002416626,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,"FUR, WET",0.001449976,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,DEHYDRATED SUSPECTED,0.001449976,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CLINICAL SIGNS,CS,"EYE, DISCHARGE",0.000966651,2069
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,COAT,CT,WET FUR,1,6
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,CORNEA,CORNEA,OPACITY,1,77
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,DORSAL ALOPECIA,DORSALOP,ABSENT,0.818181818,11
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,DORSAL ALOPECIA,DORSALOP,PRESENT,0.181818182,11
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,EYE(S),EYES,REDNESS,0.493589744,156
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,EYE(S),EYES,OCULAR DISCHARGE,0.493589744,156
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,EYE(S),EYES,OCULAR PRECIPITATES,0.006410256,156
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,EYE(S),EYES,BLOOD CLOTS,0.006410256,156
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,UNREMARKABLE,0.997247075,1453
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.002064694,1453
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,EXCRETA,0.000688231,1453
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,HAIR,HAIR,LOCALIZED ALOPECIA,1,24
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,INFECTION,INFCTN,ABSENT,0.995535714,224
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,INFECTION,INFCTN,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.004464286,224
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,MUCOSAL TISSUE BLEEDING,MTB,NO BLOOD,0.903225806,62
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,MUCOSAL TISSUE BLEEDING,MTB,MINIMAL BLOOD,0.096774194,62
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,MUCOSAL TISSUE COLOR,MTC,UNREMARKABLE,0.580645161,62
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,MUCOSAL TISSUE COLOR,MTC,SLIGHT REDNESS,0.419354839,62
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,NASAL DISCHARGE,NASDIS,ABSENT,0.995535714,224
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,NASAL DISCHARGE,NASDIS,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.004464286,224
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,NASAL IRRITATION,NASIRR,ABSENT,0.995535714,224
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,NASAL IRRITATION,NASIRR,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.004464286,224
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,NORMAL,NORMAL,UNREMARKABLE,1,1819
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,OSTIA,OSTIA,OSTIA IS FREE OF DISCHARGE,0.983870968,62
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,OSTIA,OSTIA,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.016129032,62
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,PRESENCE OF CRUSTING,POCRUST,NO,0.769230769,26
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,PRESENCE OF CRUSTING,POCRUST,YES,0.230769231,26
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,PRESENCE OF EDEMA,POEDEMA,UNREMARKABLE,0.967741935,62
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,PRESENCE OF EDEMA,POEDEMA,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.032258065,62
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,PRESENCE OF MUCUS,POMUCUS,NO DISCHARGE,0.967741935,62
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,PRESENCE OF MUCUS,POMUCUS,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.032258065,62
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,SKIN,SKN,ABUNREMARKABLE COLOR,1,1
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,SKIN HYPOTRICHOSIS,SKNHYPOT,ABSENT,1,11
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,SNEEZING,SNEEZ,ABSENT,0.995535714,224
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,SNEEZING,SNEEZ,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.004464286,224
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,TIMED CLINICAL SIGNS,TIMED,UNREMARKABLE,1,392
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,ALOPECIA,0.2,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,SKIN DISCOLORATION,0.16,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,LESION,0.08,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,SKIN LESION,0.08,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,ANXIOUS,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,HAIR LOSS,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,REDUCED MUSCLE TONE,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,ERYTHEMA,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,HAIR PULLING,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,ABSCESS,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,HAIR PICKING,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,INFLAMMATION,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,REDNESS,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,SKIN ABRASION,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,REDUCED ACTIVITY,0.04,25
RABBIT,NEW ZEALAND,F,CLINICAL SIGNS,VETERINARY EXAMINATION,VETEXAM,HEAD TILT,0.04,25
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,BLEEDING,BLEED,ABSENT,0.988970588,272
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,BLEEDING,BLEED,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.011029412,272
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,BREATHING,BRTH,RAPID,1,2
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,UNREMARKABLE,0.847424042,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,REDUCED FECAL OUTPUT,0.038969617,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,FUR WET,0.034346103,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,SKIN DISCOLORATION,0.021466314,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,CRUST PRESENT,0.018494055,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,HAIR LOSS,0.011558785,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,APPETITE DECREASED,0.011228534,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,NONE URINE,0.00660502,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,MATERIAL DRY,0.005944518,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,NO FECES,0.000990753,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,AGGRESSIVE,0.000990753,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,SWELLING,0.000990753,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,LESION(S),0.000660502,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CAGE SIDE OBSERVATIONS,CSO,MATERIAL LIQUID,0.000330251,3028
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,UNREMARKABLE,0.811111111,180
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,"EXCRETION:FECES, UNREMARKABLE",0.155555556,180
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,APPEARANCE:SWOLLEN,0.022222222,180
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CLINICAL OBSERVATION,CLINOBS,SKIN AND PELAGE:SCAB,0.011111111,180
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CLINICAL SIGN,CS,UNREMARKABLE,0.978323699,1384
RABBIT,NEW ZEALAND,M,CLINICAL SIGNS,CLINICAL SIGN,CS,ALOPECIA,0.020231214,1384
